student_id,gender,math_score,science_score,english_score,overall_score,final_grade
634,female,62.7,50.9,43.6,52.0,e
635,female,69.1,63.9,76.2,76.6,c
636,female,58.5,67.3,49.8,57.1,d
637,female,63.7,67.4,47.8,61.5,d
638,other,49.9,33.4,36.0,41.2,e
639,other,59.1,45.8,52.1,59.2,d
640,female,84.6,100.0,98.0,99.2,a
641,other,94.2,90.8,97.5,94.5,b
642,female,37.0,4.2,53.2,33.5,f
643,female,85.0,74.2,89.6,86.3,b
644,female,77.0,80.0,85.1,83.8,c
645,other,8.4,39.6,19.3,21.6,f
646,male,95.3,91.3,69.8,84.1,c
647,female,100.0,81.9,100.0,97.5,a
648,male,87.1,79.6,79.9,86.8,b
649,female,55.4,80.1,65.9,65.7,d
650,other,62.0,43.6,51.2,55.1,d
651,female,69.0,81.9,47.1,74.7,c
652,male,57.7,66.6,72.2,75.2,c
653,other,85.4,72.5,72.5,76.4,c
654,other,41.4,43.8,68.4,61.8,d
655,female,69.5,69.1,80.6,71.9,c
656,male,89.0,78.3,86.4,81.3,c
657,female,87.5,82.2,81.5,86.0,b
658,other,58.1,71.0,55.7,51.1,e
659,female,75.0,72.7,59.9,64.3,d
660,male,14.3,15.3,25.0,23.9,f
661,male,53.0,43.3,64.9,53.0,e
662,other,52.7,61.6,56.1,53.4,e
663,female,75.8,65.8,97.6,76.8,c
664,other,83.6,72.4,86.8,76.9,c
665,female,60.2,64.1,45.1,53.9,e
666,male,100.0,89.4,90.3,93.7,b
667,female,49.3,52.3,55.4,59.3,d
668,other,41.8,31.7,36.1,38.7,f
669,female,16.9,18.9,30.8,27.7,f
670,female,66.8,73.2,51.8,62.7,d
671,female,99.8,85.4,79.7,83.6,c
672,female,54.2,36.3,34.1,39.2,f
673,male,67.2,78.5,78.1,80.2,c
674,male,22.3,40.5,49.5,33.5,f
675,male,47.0,37.7,37.3,42.8,e
676,other,66.0,71.6,60.5,71.7,c
677,female,100.0,82.6,100.0,92.0,b
678,other,98.7,100.0,94.7,91.2,b
679,male,82.6,81.7,93.6,77.6,c
680,male,49.0,46.6,51.6,59.6,d
681,other,41.1,27.4,33.3,33.2,f
682,other,66.6,54.3,62.7,60.8,d
683,female,71.6,70.2,78.5,72.2,c
684,male,54.4,87.4,80.7,69.1,d
685,other,79.8,60.2,58.4,64.9,d
686,male,34.7,44.2,43.3,46.1,e
687,female,39.2,46.7,41.2,54.1,e
688,female,88.8,85.2,79.8,84.0,c
689,other,70.7,53.4,96.7,60.5,d
690,male,79.3,79.0,81.6,86.7,b
691,male,49.5,53.9,54.8,59.0,d
692,male,72.1,69.5,81.2,68.9,d
693,male,60.8,39.9,50.2,41.9,e
694,female,55.6,37.7,31.5,38.4,f
695,other,53.6,52.7,47.9,44.4,e
696,male,56.3,40.6,69.9,53.3,e
697,female,84.2,87.8,100.0,86.4,b
698,male,74.3,88.3,85.7,76.9,c
699,male,54.4,68.4,48.9,57.5,d
700,other,53.5,53.2,51.4,51.7,e
701,male,55.7,66.6,57.7,60.4,d
702,female,71.4,86.3,90.6,74.1,c
703,other,32.4,30.7,29.1,38.6,f
704,other,48.4,46.2,39.5,50.2,e
705,male,25.0,19.9,14.2,26.0,f
706,female,100.0,95.6,83.6,98.0,a
707,other,65.6,51.6,60.0,60.2,d
708,female,100.0,71.7,70.0,76.3,c
709,male,100.0,100.0,82.9,99.6,a
710,male,64.8,49.3,45.0,53.4,e
711,other,57.4,45.5,46.0,44.2,e
712,other,65.8,53.0,65.3,60.8,d
713,male,72.2,95.9,78.6,88.1,b
714,male,61.5,40.7,42.9,56.2,d
715,male,32.1,32.9,47.0,35.3,f
716,male,34.0,48.9,33.0,39.5,f
717,other,67.2,78.8,100.0,82.2,c
718,other,60.8,66.1,76.3,74.7,c
719,male,26.7,39.7,8.6,28.7,f
720,other,80.1,69.8,69.2,77.3,c
721,other,60.3,57.0,59.1,60.1,d
722,female,41.0,41.8,51.8,45.3,e
723,other,68.7,58.8,51.2,63.7,d
724,male,74.3,78.4,65.1,67.2,d
725,other,74.9,54.4,60.4,69.5,d
726,male,57.5,44.8,58.2,51.7,e
727,other,63.3,54.4,42.1,55.6,d
728,female,42.8,65.9,60.4,60.8,d
729,male,46.8,31.6,38.4,43.1,e
730,other,59.6,71.5,66.7,65.3,d
731,other,76.8,62.5,54.4,58.4,d
732,female,79.3,54.5,55.8,68.0,d
733,male,57.8,48.9,51.3,54.9,e
734,male,38.4,37.8,26.3,40.4,e
735,other,36.1,69.0,46.2,57.8,d
736,male,59.9,84.1,69.3,71.4,c
737,other,44.8,57.2,29.8,49.6,e
738,female,78.7,69.5,83.0,75.0,c
739,other,37.4,43.8,43.2,41.3,e
740,other,68.0,56.1,71.6,53.2,e
741,other,33.8,28.0,59.9,39.7,f
742,male,78.7,53.8,43.3,55.6,d
743,other,68.2,95.7,86.7,80.6,c
744,male,56.4,38.1,50.1,49.3,e
745,other,42.0,46.3,53.0,43.1,e
746,male,53.9,57.3,52.7,57.1,d
747,other,62.1,53.7,58.7,62.7,d
748,male,92.0,100.0,98.1,100.0,a
749,female,95.9,87.8,94.5,93.2,b
750,female,45.8,65.4,51.5,53.4,e
751,other,46.1,67.0,48.5,43.9,e
752,male,54.0,50.6,43.5,50.1,e
753,male,48.3,65.0,30.5,46.8,e
754,female,48.3,54.7,47.9,53.4,e
755,male,48.4,12.9,28.5,34.5,f
756,other,10.6,25.0,49.6,28.0,f
757,male,56.6,51.3,50.9,51.9,e
758,other,77.0,77.4,67.1,59.8,d
759,female,72.6,62.7,59.3,61.6,d
760,other,82.2,71.4,80.9,93.3,b
761,male,44.1,55.5,40.4,51.2,e
762,male,61.7,63.8,65.4,62.8,d
763,female,27.8,37.5,47.1,39.3,f
764,male,31.6,38.6,44.7,38.6,f
765,male,51.5,77.9,68.6,66.3,d
766,male,59.3,54.2,57.9,52.6,e
767,other,100.0,96.0,98.4,94.1,b
768,other,77.2,79.1,87.4,84.1,c
769,male,31.9,22.7,40.2,35.4,f
770,male,40.6,52.2,52.8,50.3,e
771,female,39.5,28.3,28.5,33.9,f
772,female,70.0,78.7,77.2,77.3,c
773,other,13.7,3.0,44.4,23.2,f
774,male,93.1,86.9,90.1,85.9,b
775,female,53.6,41.1,53.1,41.7,e
776,male,83.8,83.3,77.7,82.6,c
777,male,17.7,36.8,32.8,34.5,f
778,other,99.6,93.2,78.4,88.4,b
779,female,42.6,64.3,52.1,58.7,d
780,female,24.4,35.1,43.4,37.0,f
781,male,55.7,69.1,48.2,59.7,d
782,female,74.7,71.2,89.9,72.0,c
783,female,55.3,46.3,61.3,59.8,d
784,other,87.0,81.1,91.2,74.0,c
785,female,68.0,63.5,77.8,65.5,d
786,male,85.8,81.6,87.3,85.3,b
787,other,33.0,61.2,37.3,46.4,e
788,male,97.2,81.7,79.5,83.9,c
789,other,95.6,100.0,96.8,97.1,a
790,female,67.8,88.4,76.7,78.0,c
791,other,82.4,83.7,91.0,88.9,b
792,female,58.7,52.3,64.1,44.9,e
793,female,92.7,91.9,85.0,90.2,b
794,female,41.0,56.2,33.3,43.2,e
795,male,44.7,44.5,54.8,50.2,e
796,male,71.0,59.7,69.2,66.1,d
797,other,71.4,88.4,75.6,85.6,b
798,other,86.4,75.2,95.7,84.9,c
799,other,72.1,89.5,59.5,77.0,c
800,male,77.4,88.6,100.0,91.5,b
801,female,69.7,90.4,84.8,73.2,c
802,female,67.8,72.5,100.0,82.5,c
803,other,41.1,57.5,43.7,47.0,e
804,female,53.4,72.9,76.4,75.4,c
805,other,64.5,65.2,72.7,71.2,c
806,other,68.5,85.1,74.6,80.7,c
807,female,69.3,71.5,72.0,70.1,c
808,female,78.1,85.6,83.7,80.0,c
809,female,100.0,93.0,100.0,100.0,a
810,other,79.1,51.7,76.0,67.2,d
811,female,83.5,77.8,78.3,71.3,c
812,male,64.8,61.9,67.8,68.6,d
813,female,72.9,73.5,57.7,73.0,c
814,female,56.2,72.5,82.3,66.3,d
815,other,90.0,93.4,80.1,91.8,b
816,other,85.4,69.9,75.1,71.8,c
817,male,62.3,65.9,57.0,71.5,c
818,female,71.3,62.7,46.9,51.8,e
819,male,38.6,66.2,60.0,58.5,d
820,female,98.0,100.0,98.9,96.3,a
821,other,91.5,88.9,89.1,100.0,a
822,other,76.8,93.5,100.0,100.0,a
823,male,80.2,67.0,66.2,70.9,c
824,male,65.5,68.2,75.8,64.7,d
825,other,57.4,69.9,48.7,53.1,e
826,female,67.1,75.3,71.6,74.7,c
827,female,61.2,49.2,74.7,53.5,e
828,other,65.1,72.1,71.2,69.7,d
829,other,58.1,34.9,30.0,48.6,e
830,other,92.4,76.3,98.3,97.4,a
831,other,74.8,53.4,64.6,65.3,d
832,other,43.5,35.3,35.0,39.5,f
833,other,72.6,61.7,44.8,57.4,d
834,other,81.6,88.6,70.6,77.5,c
835,female,89.8,91.8,95.5,78.5,c
836,male,90.2,95.9,80.9,86.9,b
837,other,81.9,59.9,75.6,73.0,c
838,other,35.3,32.2,28.6,34.4,f
839,male,77.8,91.1,65.0,76.9,c
840,female,100.0,86.0,94.5,100.0,a
841,female,91.2,90.4,98.4,90.3,b
842,female,21.9,37.8,48.1,37.5,f
843,other,76.6,80.7,68.3,72.7,c
844,female,65.7,24.1,47.6,52.2,e
845,other,96.4,100.0,100.0,95.7,a
846,other,51.1,39.1,56.3,51.3,e
847,other,35.3,49.1,50.9,40.4,e
848,female,39.1,32.3,51.5,44.9,e
849,male,71.1,80.7,94.7,79.6,c
850,other,75.7,58.2,77.3,77.8,c
851,male,54.9,58.3,71.3,68.6,d
852,male,35.9,60.3,52.4,55.6,d
853,male,92.2,86.2,80.9,93.0,b
854,male,65.3,63.3,53.4,57.4,d
855,other,18.4,37.1,13.4,34.1,f
856,female,100.0,83.6,76.8,85.2,b
857,male,67.4,36.8,62.7,58.5,d
858,male,81.7,81.0,92.7,79.5,c
859,male,68.6,59.8,41.2,52.8,e
860,other,67.8,76.9,79.7,71.9,c
861,other,54.3,45.4,51.5,53.9,e
862,male,46.6,64.7,61.1,62.4,d
863,male,73.9,70.7,82.9,72.8,c
864,female,89.3,84.7,88.8,83.4,c
865,other,49.4,64.1,39.4,52.1,e
866,male,47.4,52.4,47.4,49.7,e
867,other,36.5,42.8,44.2,48.1,e
868,male,71.4,61.4,64.3,56.2,d
869,male,37.4,56.4,65.8,55.5,d
870,female,86.5,79.3,75.8,69.4,d
871,male,44.2,40.9,51.1,52.1,e
872,male,34.8,39.8,42.2,51.6,e
873,male,54.3,53.9,50.2,56.4,d
874,male,68.2,52.6,69.9,70.1,c
875,other,66.7,61.3,68.7,65.6,d
876,male,69.3,77.7,73.3,75.9,c
877,male,97.2,92.4,94.6,81.6,c
878,male,56.7,46.3,58.6,50.1,e
879,male,60.9,68.7,78.0,60.2,d
880,female,35.7,40.7,27.0,38.7,f
881,other,78.2,51.1,61.0,52.6,e
882,male,85.2,78.2,100.0,88.2,b
883,other,33.5,28.5,25.8,34.5,f
884,female,40.3,38.7,47.6,44.3,e
885,male,90.7,75.6,79.3,78.9,c
886,other,69.9,63.6,67.6,69.1,d
887,male,74.3,91.6,73.0,83.3,c
888,female,44.0,37.4,35.3,38.9,f
889,female,99.1,100.0,85.9,92.5,b
890,female,65.2,62.4,81.1,71.7,c
891,male,83.5,85.7,92.8,77.9,c
892,male,69.1,36.1,38.5,47.6,e
893,other,72.0,53.7,64.3,56.4,d
894,other,39.3,24.9,28.8,27.5,f
895,male,77.4,73.5,79.4,75.8,c
896,female,49.1,58.6,44.4,48.1,e
897,other,62.1,51.4,43.4,50.6,e
898,male,38.1,72.2,70.5,55.7,d
899,female,95.4,100.0,92.3,97.0,a
900,other,41.1,47.4,56.9,48.4,e
901,other,48.6,64.5,62.4,54.9,e
902,female,94.7,78.8,89.7,91.0,b
903,other,86.6,80.1,87.3,81.0,c
904,female,74.9,81.1,79.2,83.0,c
905,male,42.6,63.4,64.0,59.4,d
906,other,61.2,56.1,33.2,50.3,e
907,male,45.1,33.6,36.9,42.2,e
908,male,53.1,58.8,55.9,55.1,d
909,female,40.9,62.7,35.3,50.6,e
910,other,63.7,67.0,49.0,60.3,d
911,other,51.7,63.4,44.6,59.9,d
912,other,66.5,80.0,77.6,71.7,c
913,female,96.4,65.1,74.7,87.6,b
914,female,46.4,22.7,30.0,40.7,e
915,female,100.0,100.0,95.0,100.0,a
916,male,98.5,94.0,96.4,88.3,b
917,female,31.5,45.2,14.3,42.6,e
918,male,66.9,58.7,53.2,57.8,d
919,male,100.0,93.2,100.0,93.8,b
920,other,96.5,88.4,75.6,84.6,c
921,other,57.8,56.5,57.0,54.0,e
922,male,34.8,30.0,39.2,33.9,f
923,male,92.6,88.7,71.1,86.6,b
924,male,98.4,88.9,83.8,87.1,b
925,male,82.7,76.3,75.9,82.3,c
926,other,66.0,67.2,58.5,56.9,d
927,other,34.4,60.8,72.0,66.7,d
928,other,50.4,60.6,70.6,67.6,d
929,female,76.4,61.9,72.1,66.3,d
930,male,78.4,61.1,66.3,74.9,c
931,male,51.2,45.4,43.9,46.8,e
932,other,50.3,50.7,61.7,54.8,e
933,other,65.8,88.6,87.8,83.0,c
934,female,82.9,69.8,54.1,70.9,c
935,female,100.0,77.7,96.1,93.3,b
936,other,96.2,79.3,70.0,83.6,c
937,other,22.4,29.6,30.8,43.0,e
938,male,61.0,59.8,60.8,50.6,e
939,female,76.9,77.1,75.2,67.3,d
940,male,52.1,49.9,39.3,46.4,e
941,female,67.2,72.8,67.4,66.3,d
942,female,36.1,43.3,47.0,42.5,e
943,male,60.3,57.1,45.9,54.7,e
944,male,55.5,53.8,37.0,59.8,d
945,female,72.8,62.1,68.4,65.6,d
946,female,28.0,39.5,47.2,32.5,f
947,other,61.1,55.0,57.0,63.6,d
948,male,37.9,47.7,45.8,46.4,e
949,male,95.0,89.3,100.0,95.2,a
950,other,66.0,59.3,79.6,65.6,d
951,other,98.7,96.3,90.0,86.1,b
952,other,86.4,90.0,80.2,85.1,b
953,other,47.9,78.4,77.2,76.0,c
954,other,100.0,72.9,78.6,82.2,c
955,female,44.6,50.4,46.6,50.4,e
956,other,39.2,52.8,61.5,55.7,d
957,female,85.8,63.4,78.8,74.9,c
958,other,75.5,71.8,71.0,66.8,d
959,female,52.2,59.7,52.6,55.4,d
960,female,76.0,69.4,100.0,88.2,b
961,other,35.9,31.4,25.2,33.2,f
962,female,35.4,54.9,21.6,39.3,f
963,male,76.9,78.5,70.0,76.4,c
964,other,69.6,84.4,72.6,68.9,d
965,female,76.2,98.5,93.2,95.3,a
966,other,66.4,77.1,61.6,72.1,c
967,female,57.9,60.6,75.5,62.5,d
968,other,40.3,33.1,21.1,41.1,e
969,female,42.5,33.6,40.6,42.3,e
970,other,46.5,72.9,62.0,62.9,d
971,other,77.2,81.3,100.0,83.4,c
972,male,73.1,71.1,84.9,75.8,c
973,other,71.5,90.9,79.1,74.0,c
974,other,80.2,88.9,91.8,69.7,d
975,female,54.0,48.8,53.8,46.9,e
976,other,85.8,42.6,67.0,58.1,d
977,other,36.4,46.2,42.2,47.1,e
978,female,45.3,26.7,49.3,36.1,f
979,female,73.6,59.2,60.4,70.2,c
980,other,56.1,71.7,53.0,59.2,d
981,male,45.9,31.0,58.8,42.4,e
982,female,82.3,64.2,70.1,70.5,c
983,other,74.2,75.3,79.0,77.1,c
984,other,55.7,34.9,63.7,45.4,e
985,male,79.6,71.1,69.9,76.6,c
986,male,28.4,17.4,28.2,27.6,f
987,female,96.3,60.9,58.2,72.6,c
988,other,68.1,76.0,85.3,77.1,c
989,female,79.5,72.1,80.7,72.5,c
990,male,78.5,54.6,70.8,67.3,d
991,male,71.0,54.3,58.6,66.4,d
992,female,52.1,42.9,59.6,54.9,e
993,female,70.1,55.6,60.2,67.6,d
994,male,34.2,46.4,33.8,47.8,e
995,female,43.6,54.6,62.2,52.2,e
996,female,63.3,50.2,56.5,54.7,e
997,male,43.9,61.3,45.8,49.5,e
998,male,48.7,72.1,65.8,59.6,d
999,female,72.1,51.2,55.8,68.3,d
1000,other,72.5,78.2,86.8,77.4,c
1001,other,90.1,68.1,91.2,85.1,b
1002,female,100.0,84.8,69.0,84.0,c
1003,male,85.8,96.3,99.1,86.9,b
1004,other,62.3,69.7,90.4,66.5,d
1005,other,71.1,73.4,95.9,81.5,c
1006,male,65.9,84.5,86.9,73.8,c
1007,female,86.2,82.8,89.4,90.3,b
1008,male,60.0,76.8,56.2,74.9,c
1009,other,100.0,84.7,92.7,93.9,b
1010,other,58.8,64.7,60.3,61.9,d
1011,male,98.3,89.9,90.6,92.8,b
1012,other,70.2,48.9,61.2,66.0,d
1013,female,48.2,39.3,46.6,43.2,e
1014,female,30.9,39.8,27.0,33.2,f
1015,male,66.5,69.4,49.6,57.7,d
1016,other,41.9,28.3,30.1,32.2,f
1017,female,35.9,43.6,32.4,33.4,f
1018,other,31.9,38.6,38.8,43.9,e
1019,male,86.3,94.2,87.0,73.6,c
1020,female,30.9,29.3,41.2,36.4,f
1021,male,80.2,70.8,77.6,70.3,c
1022,other,75.8,59.2,80.7,71.2,c
1023,female,75.6,82.4,80.3,84.5,c
1024,other,69.7,71.9,83.6,66.0,d
1025,male,45.2,78.2,57.7,50.1,e
1026,other,88.6,87.2,99.2,93.9,b
1027,male,89.0,53.6,63.5,75.3,c
1028,female,50.6,74.5,53.6,62.8,d
1029,male,49.7,49.1,54.0,48.6,e
1030,male,72.4,76.0,52.2,62.6,d
1031,female,92.3,80.1,86.6,91.3,b
1032,male,83.7,100.0,93.8,92.2,b
1033,female,77.1,65.4,67.9,71.3,c
1034,other,95.0,98.0,100.0,100.0,a
1035,male,72.8,77.2,85.7,76.1,c
1036,other,32.3,41.5,42.4,52.8,e
1037,male,43.5,30.1,29.4,33.6,f
1038,male,45.2,21.7,35.9,38.7,f
1039,female,50.0,49.5,41.1,43.3,e
1040,female,43.2,47.8,55.8,52.3,e
1041,female,49.6,34.1,35.3,60.7,d
1042,male,99.9,91.1,94.7,95.0,b
1043,female,36.7,37.7,10.4,34.8,f
1044,male,91.7,75.5,77.8,72.4,c
1045,male,89.9,100.0,78.8,83.5,c
1046,other,46.3,57.0,56.8,55.2,d
1047,male,23.2,30.3,30.2,32.8,f
1048,female,57.2,53.0,63.7,54.4,e
1049,female,88.5,98.0,74.4,81.6,c
1050,male,89.9,69.3,75.9,78.6,c
1051,other,31.6,23.4,33.7,27.7,f
1052,female,56.1,69.7,83.2,62.4,d
1053,other,87.3,93.7,84.1,91.6,b
1054,female,34.7,35.9,58.0,46.8,e
1055,other,71.2,61.4,46.7,59.0,d
1056,other,58.9,76.1,50.7,58.3,d
1057,male,14.0,44.3,61.4,45.1,e
1058,other,86.3,76.2,82.3,80.5,c
1059,other,45.8,46.1,46.4,46.2,e
1060,female,75.1,78.4,76.5,80.4,c
1061,male,73.5,92.9,65.4,71.0,c
1062,female,45.2,51.5,37.8,42.8,e
1063,other,88.4,60.5,93.3,81.4,c
1064,female,47.3,56.4,33.1,43.1,e
1065,male,52.1,44.2,37.4,48.9,e
1066,female,45.3,51.6,40.5,49.2,e
1067,other,78.3,78.4,65.2,68.7,d
1068,male,70.0,100.0,70.3,90.2,b
1069,female,43.2,44.6,29.8,40.4,e
1070,male,45.5,57.3,60.0,56.9,d
1071,other,79.2,77.9,85.2,81.6,c
1072,other,94.9,89.4,100.0,89.3,b
1073,other,33.5,55.5,39.6,37.1,f
1074,female,58.1,45.7,66.5,60.3,d
1075,male,75.8,65.8,80.1,67.5,d
1076,female,39.7,59.8,48.6,52.4,e
1077,other,77.8,92.0,80.7,70.3,c
1078,male,85.4,100.0,92.8,87.4,b
1079,male,84.9,74.7,69.3,71.3,c
1080,other,30.0,46.0,46.0,38.0,f
1081,female,79.8,84.4,59.9,74.3,c
1082,male,63.5,56.4,58.1,59.0,d
1083,male,64.6,91.8,81.6,82.8,c
1084,female,32.1,24.6,38.5,29.1,f
1085,female,64.5,45.7,58.7,58.2,d
1086,other,61.4,73.7,70.8,66.6,d
1087,other,82.7,69.7,78.6,69.3,d
1088,female,64.7,87.2,77.0,77.3,c
1089,female,55.3,71.1,50.1,67.2,d
1090,other,58.9,57.8,66.0,65.0,d
1091,other,45.9,68.4,43.3,54.3,e
1092,male,78.2,82.7,76.4,75.0,c
1093,other,73.1,74.3,67.4,65.7,d
1094,other,76.3,78.1,100.0,88.5,b
1095,male,82.9,82.1,88.4,88.2,b
1096,other,63.1,62.3,64.5,66.5,d
1097,male,63.6,60.0,53.3,59.4,d
1098,female,68.3,100.0,82.5,80.5,c
1099,female,48.9,49.4,73.5,62.1,d
1100,other,74.5,76.1,63.7,74.8,c
1101,other,93.3,81.8,96.3,90.8,b
1102,female,64.8,48.2,52.3,56.5,d
1103,female,68.1,40.8,41.4,43.5,e
1104,other,31.2,42.8,29.7,37.5,f
1105,other,92.2,76.0,89.7,100.0,a
1106,other,67.7,48.8,65.2,63.2,d
1107,other,83.2,76.6,83.0,81.6,c
1108,other,34.9,22.6,23.0,24.6,f
1109,other,45.1,39.9,53.1,49.1,e
1110,other,31.3,36.2,26.3,39.6,f
1111,male,99.3,87.7,93.8,91.5,b
1112,female,39.0,44.1,43.7,38.3,f
1113,male,100.0,92.5,82.3,89.5,b
1114,female,86.9,85.9,87.8,86.4,b
1115,female,86.3,96.9,93.0,84.9,c
1116,male,42.6,67.7,51.0,59.0,d
1117,other,53.8,59.0,67.4,61.5,d
1118,other,43.7,22.4,34.1,35.4,f
1119,female,80.3,57.3,64.4,59.1,d
1120,other,86.6,57.6,72.0,71.9,c
1121,male,53.6,42.1,24.5,36.1,f
1122,female,98.3,100.0,96.0,100.0,a
1123,male,48.3,47.7,43.0,43.6,e
1124,male,65.6,71.4,46.9,62.2,d
1125,male,61.2,56.8,88.3,66.2,d
1126,female,79.8,81.3,76.5,79.4,c
1127,female,44.0,39.8,41.7,41.4,e
1128,other,91.5,91.4,96.9,100.0,a
1129,female,49.5,43.7,36.3,45.2,e
1130,other,66.8,50.5,64.3,61.8,d
1131,female,34.0,51.0,43.6,42.2,e
1132,male,35.0,38.9,20.3,43.5,e
1133,male,69.5,61.3,67.3,69.8,d
1134,male,83.0,83.1,83.2,81.1,c
1135,female,61.9,75.2,59.5,68.0,d
1136,female,72.7,68.7,43.6,58.6,d
1137,other,58.7,24.1,41.2,31.0,f
1138,male,100.0,89.6,87.8,89.5,b
1139,male,25.4,40.1,11.5,29.4,f
1140,other,65.1,59.6,74.1,69.9,d
1141,male,23.9,32.6,20.3,31.8,f
1142,female,52.5,44.3,59.1,43.5,e
1143,male,22.0,20.6,25.4,30.4,f
1144,female,52.0,57.3,26.1,46.0,e
1145,other,61.2,52.4,67.9,55.4,d
1146,male,80.3,81.6,68.3,68.5,d
1147,female,88.1,68.5,72.6,79.0,c
1148,female,59.6,31.5,57.3,55.9,d
1149,other,58.4,55.9,66.4,61.4,d
1150,other,81.7,77.1,91.9,72.9,c
1151,male,67.1,46.9,45.8,51.9,e
1152,female,44.9,43.6,33.6,42.5,e
1153,other,55.3,51.9,80.2,52.2,e
1154,male,27.8,32.5,29.1,41.4,e
1155,other,54.8,90.0,60.4,62.0,d
1156,male,36.6,42.2,37.0,43.2,e
1157,female,40.2,38.7,36.0,45.2,e
1158,other,82.3,91.9,60.7,65.2,d
1159,female,58.2,53.1,53.4,62.2,d
1160,other,47.3,46.3,48.7,45.0,e
1161,female,66.0,61.0,66.3,66.6,d
1162,male,55.6,37.4,45.9,49.3,e
1163,other,83.3,97.9,92.4,88.2,b
1164,female,21.5,36.5,17.0,36.0,f
1165,male,36.3,13.3,25.5,25.7,f
1166,male,90.5,100.0,83.3,87.0,b
1167,female,68.3,59.1,57.4,58.4,d
1168,female,57.3,59.5,50.7,46.0,e
1169,other,90.0,100.0,100.0,97.8,a
1170,male,69.1,51.2,77.4,66.3,d
1171,female,73.1,88.4,77.6,80.4,c
1172,other,7.2,40.8,28.9,29.7,f
1173,other,37.3,44.8,45.9,42.8,e
1174,other,33.7,51.9,24.6,40.9,e
1175,male,92.6,80.8,98.4,84.9,c
1176,male,36.9,55.7,44.3,39.1,f
1177,female,79.0,68.0,67.1,72.4,c
1178,female,100.0,100.0,97.0,100.0,a
1179,male,85.0,100.0,100.0,96.8,a
1180,male,38.5,53.8,42.5,49.1,e
1181,male,71.0,54.2,76.2,66.5,d
1182,female,45.9,74.4,69.8,58.7,d
1183,other,71.6,70.8,74.0,79.2,c
1184,male,100.0,100.0,80.3,89.4,b
1185,male,72.5,78.4,84.6,74.0,c
1186,male,57.4,82.4,83.8,77.3,c
1187,other,12.3,22.0,27.0,26.4,f
1188,other,65.1,49.7,55.0,53.0,e
1189,female,77.5,54.8,67.8,70.9,c
1190,male,56.1,70.5,62.8,61.5,d
1191,male,78.8,81.1,86.0,76.6,c
1192,other,68.7,76.5,69.9,59.5,d
1193,female,57.5,64.7,76.0,66.7,d
1194,male,100.0,100.0,95.0,96.7,a
1195,other,47.1,46.2,44.1,55.7,d
1196,female,74.1,73.5,92.2,69.7,d
1197,female,76.7,73.8,54.4,66.0,d
1198,female,75.1,69.0,65.5,63.0,d
1199,male,67.9,66.9,70.2,69.9,d
1200,other,70.9,50.8,82.0,63.6,d
1201,other,80.8,77.1,89.8,75.9,c
1202,male,36.0,37.0,19.4,41.6,e
1203,other,87.1,100.0,82.7,100.0,a
1204,male,97.4,90.8,98.2,84.5,c
1205,female,49.2,51.6,57.6,49.4,e
1206,other,35.4,53.1,30.4,37.7,f
1207,male,45.7,49.0,43.4,40.5,e
1208,other,58.1,18.7,34.0,36.8,f
1209,male,17.3,48.9,35.4,38.0,f
1210,other,72.5,59.0,58.4,53.5,e
1211,female,86.7,92.9,93.0,87.9,b
1212,male,79.7,79.4,76.0,78.7,c
1213,other,62.8,68.2,68.2,72.5,c
1214,male,48.9,55.0,59.7,64.7,d
1215,other,70.4,74.8,60.4,65.8,d
1216,other,80.2,79.6,71.9,83.6,c
1217,male,30.1,30.0,46.2,36.0,f
1218,female,70.9,100.0,100.0,79.6,c
1219,female,81.7,96.0,98.9,100.0,a
1220,female,76.6,72.3,77.1,78.0,c
1221,female,57.2,62.7,85.1,55.9,d
1222,male,81.5,71.9,58.9,74.5,c
1223,female,67.7,80.8,59.1,65.5,d
1224,male,59.8,65.3,63.0,59.5,d
1225,other,32.0,45.0,41.2,42.9,e
1226,other,72.1,71.2,55.9,62.8,d
1227,male,45.6,53.8,69.7,49.2,e
1228,other,36.1,27.0,43.7,34.2,f
1229,other,33.8,45.2,45.8,41.1,e
1230,male,93.5,73.3,94.8,84.8,c
1231,other,100.0,82.2,97.7,94.2,b
1232,other,72.3,72.4,86.9,78.1,c
1233,male,83.0,64.8,74.8,66.9,d
1234,female,100.0,98.0,78.1,96.7,a
1235,other,88.4,40.3,67.7,67.8,d
1236,female,69.8,52.1,56.1,56.2,d
1237,male,62.0,46.4,51.9,61.6,d
1238,female,23.3,41.6,29.2,35.5,f
1239,female,71.1,62.2,64.3,66.6,d
1240,other,44.6,58.4,59.5,60.5,d
1241,female,91.1,70.2,96.6,80.7,c
1242,female,40.9,44.2,47.9,38.2,f
1243,other,37.7,28.5,40.3,42.9,e
1244,female,67.6,66.6,81.2,69.6,d
1245,other,62.5,43.6,45.8,48.9,e
1246,other,100.0,100.0,76.1,97.3,a
1247,other,82.1,63.2,80.0,82.3,c
1248,male,49.6,68.7,65.0,53.0,e
1249,other,79.9,74.8,96.1,78.0,c
1250,other,66.2,55.5,59.4,57.8,d
1251,male,56.7,63.6,49.3,51.3,e
1252,female,65.9,85.0,75.3,75.8,c
1253,female,56.5,53.2,46.3,51.1,e
1254,female,71.2,85.7,78.5,79.9,c
1255,other,94.8,76.5,84.3,94.0,b
1256,other,42.7,51.1,49.6,62.1,d
